source,habitat,voc_type,input_path,output_npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_570697_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_570697_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603194_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603194_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg008.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg009.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg010.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg010.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg011.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg011.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg012.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg012.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg013.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg013.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg014.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg014.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_603298_seg015.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_603298_seg015.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_614416_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_614416_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_63369_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_63369_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_63369_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_63369_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_638372_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_638372_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_684055_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_684055_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_684055_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_684055_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_684055_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_684055_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_684055_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_684055_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729284_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729284_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729285_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729285_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729286_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729286_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_729286_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_729286_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_859891_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_859891_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_859891_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_859891_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_859891_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_859891_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_881017_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_881017_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_913475_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_913475_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_96884_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_96884_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_96884_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_96884_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_96884_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_96884_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_homing6_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_homing6_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_homing8_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_homing8_seg001.npy
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 18, fixed_seg001.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 18, fixed_seg001.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 19, fixed_seg001.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 19, fixed_seg001.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 20, fixed_seg001.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 20, fixed_seg001.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 22, fixed_seg001.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 22, fixed_seg001.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 22, fixed_seg002.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 22, fixed_seg002.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 22, fixed_seg003.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 22, fixed_seg003.npy"
XENO,urban,song,"C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_mono 23, fixed_seg001.wav","C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_mono 23, fixed_seg001.npy"
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_urban song 1_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_urban song 1_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_yt urban song 1_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_yt urban song 1_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\PRIMARY_yt urban song 1_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\PRIMARY_yt urban song 1_seg002.npy
